FACILITY_ID,FAC_CHANNEL,PSA_FACILITY_ID,ADJ_CHANNEL_MINUS_1_OK,CO_CHANNEL_OK,ADJ_CHANNEL_PLUS_1_OK,END_OF_LINE
61173,6,98662,Y,N,Y,;
61173,7,98754,Y,N,Y,;
61173,3,98435,Y,N,Y,;
61173,7,97728,Y,N,Y,;
61173,33,162553,Y,N,Y,;
61173,43,164448,Y,N,Y,;
61173,11,97138,Y,N,Y,;
61173,47,180774,Y,N,Y,;
61173,43,164460,Y,N,Y,;
61173,32,180779,Y,N,Y,;
61173,45,180781,Y,N,Y,;
61173,38,180780,Y,N,Y,;
61173,39,179075,Y,N,Y,;
61173,13,180775,Y,N,Y,;
61173,36,162554,Y,N,Y,;
61173,25,162527,Y,N,Y,;
61173,51,164462,Y,N,Y,;
61173,28,98064,Y,N,Y,;
62354,33,164529,Y,N,Y,;
62354,38,180802,Y,N,Y,;
62354,36,185492,Y,N,Y,;
62354,51,186868,Y,N,Y,;
62354,46,180789,Y,N,Y,;
62354,51,178635,Y,N,Y,;
62354,16,165460,Y,N,Y,;
62354,19,165462,Y,N,Y,;
62354,18,165461,Y,N,Y,;
62354,36,164548,Y,N,Y,;
62354,30,164528,Y,N,Y,;
62354,2,98367,Y,N,Y,;
62354,5,97258,Y,N,Y,;
62354,7,98555,Y,N,Y,;
62354,9,97004,Y,N,Y,;
62354,7,97537,Y,N,Y,;
62354,2,189811,Y,N,Y,;
62354,2,98561,Y,N,Y,;
62354,21,162668,Y,N,Y,;
62354,35,180810,Y,N,Y,;
62354,29,180817,Y,N,Y,;
62354,39,180721,Y,N,Y,;
62354,43,180722,Y,N,Y,;
62354,39,164475,Y,N,Y,;
62354,51,187512,Y,N,Y,;
62354,33,180786,Y,N,Y,;
62354,46,162564,Y,N,Y,;
62354,32,170280,Y,Y,N,;
62354,34,170280,N,Y,Y,;
62354,35,179313,Y,Y,N,;
62354,37,179313,N,Y,Y,;
62354,27,180815,Y,Y,N,;
62354,29,180815,N,Y,Y,;
62354,8,96864,Y,N,Y,;
62354,10,97065,Y,N,Y,;
62354,50,164477,Y,N,Y,;
62354,45,180788,Y,N,Y,;
62354,41,179079,Y,N,Y,;
62354,39,162521,Y,N,Y,;
62354,33,170280,Y,N,Y,;
62354,36,179313,Y,N,Y,;
62354,28,180815,Y,N,Y,;
62354,25,185431,Y,N,Y,;
62354,43,185428,Y,N,Y,;
62354,51,165466,Y,N,Y,;
62354,33,165465,Y,N,Y,;
62354,21,164550,Y,N,Y,;
62354,43,185490,Y,N,Y,;
62354,46,186871,Y,N,Y,;
62354,21,180784,Y,N,Y,;
62354,48,166106,Y,N,Y,;
62354,23,164473,Y,N,Y,;
62354,25,180816,Y,N,Y,;
62354,43,164476,Y,N,Y,;
62354,44,180787,Y,N,Y,;
62354,31,164474,Y,N,Y,;
62354,45,185432,Y,N,Y,;
62354,34,180800,Y,N,Y,;
62354,51,164541,Y,N,Y,;
62354,35,180801,Y,N,Y,;
62354,51,166096,Y,N,Y,;
62354,50,166095,Y,N,Y,;
62354,49,180814,Y,N,Y,;
62354,24,180818,Y,N,Y,;
62354,25,163380,Y,N,Y,;
62354,21,181251,Y,N,Y,;
62354,46,163379,Y,N,Y,;
62354,41,186877,Y,N,Y,;
62354,51,164531,Y,N,Y,;
62354,26,180803,Y,N,Y,;
62354,43,186873,Y,N,Y,;
62354,12,180799,Y,N,Y,;
62354,22,180783,Y,N,Y,;
62354,50,164540,Y,N,Y,;
62354,21,187434,Y,N,Y,;
62354,6,98459,Y,Y,N,;
62354,8,98459,N,Y,Y,;
62354,8,106130,Y,Y,N,;
62354,10,106130,N,Y,Y,;
62354,6,178642,Y,Y,N,;
62354,8,178642,N,Y,Y,;
62354,8,97223,Y,Y,N,;
62354,10,97223,N,Y,Y,;
62354,8,97000,Y,Y,N,;
62354,10,97000,N,Y,Y,;
62354,35,98388,Y,Y,N,;
62354,37,98388,N,Y,Y,;
62354,36,98390,Y,Y,N,;
62354,38,98390,N,Y,Y,;
62354,41,98685,Y,Y,N,;
62354,43,98685,N,Y,Y,;
62354,17,97617,Y,Y,N,;
62354,19,97617,N,Y,Y,;
62354,23,97891,Y,Y,N,;
62354,25,97891,N,Y,Y,;
62354,38,187227,Y,N,Y,;
62354,32,98205,Y,N,Y,;
62354,38,98454,Y,N,Y,;
62354,51,97184,Y,N,Y,;
62354,45,96873,Y,N,Y,;
62354,26,98559,Y,N,Y,;
62354,21,97751,Y,N,Y,;
62354,15,97456,Y,N,Y,;
62354,18,97617,Y,N,Y,;
62354,24,97891,Y,N,Y,;
62354,28,98065,Y,N,Y,;
62354,14,97394,Y,N,Y,;
62354,33,98248,Y,N,Y,;
62354,21,97753,Y,N,Y,;
62354,37,98390,Y,N,Y,;
62354,47,97816,Y,N,Y,;
62354,17,97564,Y,N,Y,;
62354,19,97668,Y,N,Y,;
62354,25,97929,Y,N,Y,;
62354,45,96874,Y,N,Y,;
62354,42,98685,Y,N,Y,;
62354,7,97867,Y,N,Y,;
62354,8,97871,Y,N,Y,;
62354,9,97000,Y,N,Y,;
62354,7,178642,Y,N,Y,;
62354,9,97223,Y,N,Y,;
62354,6,98663,Y,N,Y,;
62354,12,97257,Y,N,Y,;
62354,36,98388,Y,N,Y,;
62354,34,98284,Y,N,Y,;
62354,16,97511,Y,N,Y,;
62354,22,97796,Y,N,Y,;
62354,4,98520,Y,N,Y,;
62354,2,98369,Y,N,Y,;
62354,7,98459,Y,N,Y,;
62354,7,98097,Y,N,Y,;
62354,11,96811,Y,N,Y,;
62354,12,98413,Y,N,Y,;
62354,11,136570,Y,N,Y,;
62354,2,98208,Y,N,Y,;
62354,11,98015,Y,N,Y,;
62354,11,97138,Y,N,Y,;
62354,9,106130,Y,N,Y,;
62354,12,97217,Y,N,Y,;
63865,49,170449,Y,N,Y,;
63865,27,98013,Y,N,Y,;
63865,33,98247,Y,N,Y,;
63865,21,97748,Y,N,Y,;
63865,33,178637,Y,N,Y,;
63865,12,97215,Y,N,Y,;
63865,27,137364,Y,N,Y,;
63865,3,97933,Y,N,Y,;
63865,45,96872,Y,N,Y,;
63865,6,97275,Y,N,Y,;
63865,21,137363,Y,N,Y,;
63927,21,97752,Y,N,Y,;
63927,14,180793,Y,N,Y,;
63927,33,98117,Y,N,Y,;
63927,50,97145,Y,N,Y,;
63927,38,98455,Y,N,Y,;
63927,22,97797,Y,N,Y,;
63927,17,97562,Y,N,Y,;
63927,45,98115,Y,N,Y,;
63927,20,97716,Y,N,Y,;
63927,14,97392,Y,N,Y,;
63927,25,97928,Y,N,Y,;
63927,47,97011,Y,N,Y,;
63927,31,98171,Y,N,Y,;
63927,41,187972,Y,N,Y,;
63927,26,97967,Y,N,Y,;
63927,7,98755,Y,N,Y,;
63927,2,98368,Y,N,Y,;
63927,7,185200,Y,N,Y,;
63927,8,177939,Y,N,Y,;
63927,7,97168,Y,N,Y,;
63927,31,164499,Y,N,Y,;
63927,15,180795,Y,N,Y,;
63927,25,164486,Y,N,Y,;
63927,43,162520,Y,N,Y,;
63927,5,98592,Y,N,Y,;
63927,24,164496,Y,N,Y,;
63927,41,179078,Y,N,Y,;
63927,33,164495,Y,N,Y,;
63927,22,162669,Y,N,Y,;
63927,48,159686,Y,N,Y,;
63927,45,162556,Y,N,Y,;
63927,21,180792,Y,N,Y,;
63927,25,164497,Y,N,Y,;
63927,51,186885,Y,N,Y,;
63927,39,179076,Y,N,Y,;
63927,48,97029,Y,N,Y,;
64877,17,97564,Y,N,Y,;
64877,26,180803,Y,N,Y,;
64877,42,98685,Y,N,Y,;
64877,26,98559,Y,N,Y,;
64877,45,96874,Y,N,Y,;
64877,14,97394,Y,N,Y,;
64877,18,97617,Y,N,Y,;
64877,24,97891,Y,N,Y,;
64877,36,98388,Y,N,Y,;
64877,33,98248,Y,N,Y,;
64877,21,97753,Y,N,Y,;
64877,7,178642,Y,N,Y,;
64877,9,97223,Y,N,Y,;
64877,12,97257,Y,N,Y,;
64877,7,97867,Y,N,Y,;
64877,2,189811,Y,N,Y,;
64877,2,98369,Y,N,Y,;
64877,12,98413,Y,N,Y,;
64877,9,106130,Y,N,Y,;
64877,9,97000,Y,N,Y,;
64877,11,97138,Y,N,Y,;
64877,2,98208,Y,N,Y,;
64877,11,98015,Y,N,Y,;
64877,19,165462,Y,N,Y,;
64877,18,165461,Y,N,Y,;
64877,36,164548,Y,N,Y,;
64877,30,164528,Y,N,Y,;
64877,51,165466,Y,N,Y,;
64877,33,165465,Y,N,Y,;
64877,34,180800,Y,N,Y,;
64877,51,164541,Y,N,Y,;
64877,35,180801,Y,N,Y,;
64877,33,164529,Y,N,Y,;
64877,25,163380,Y,N,Y,;
64877,46,186871,Y,N,Y,;
64877,41,179079,Y,N,Y,;
64877,51,187512,Y,N,Y,;
64877,51,166096,Y,N,Y,;
64877,50,166095,Y,N,Y,;
64877,49,180814,Y,N,Y,;
64877,24,180818,Y,N,Y,;
64877,16,165460,Y,N,Y,;
64877,12,180799,Y,N,Y,;
64877,38,180802,Y,N,Y,;
64877,36,185492,Y,N,Y,;
64877,50,164540,Y,N,Y,;
64877,33,170280,Y,N,Y,;
64877,36,179313,Y,N,Y,;
64877,28,180815,Y,N,Y,;
64877,51,178635,Y,N,Y,;
64877,51,164531,Y,N,Y,;
64877,37,98390,Y,N,Y,;
64969,45,96874,Y,N,Y,;
64969,46,96904,Y,N,Y,;
64969,28,98064,Y,N,Y,;
64969,51,98690,Y,N,Y,;
64969,22,177938,Y,N,Y,;
64969,11,97138,Y,N,Y,;
64969,21,97753,Y,N,Y,;
64969,7,98261,Y,N,Y,;
64969,6,98662,Y,N,Y,;
64969,3,98435,Y,N,Y,;
64969,2,98369,Y,N,Y,;
64969,33,98248,Y,N,Y,;
66321,45,96872,Y,N,Y,;
66321,50,97146,Y,N,Y,;
66321,44,98778,Y,N,Y,;
66321,20,179908,Y,N,Y,;
66321,11,97215,Y,Y,N,;
66321,13,97215,N,Y,Y,;
66321,5,97275,Y,Y,N,;
66321,7,97275,N,Y,Y,;
66321,2,97933,Y,Y,N,;
66321,4,97933,N,Y,Y,;
66321,48,178673,Y,Y,N,;
66321,50,178673,N,Y,Y,;
66321,48,170449,Y,Y,N,;
66321,50,170449,N,Y,Y,;
66321,20,185686,Y,Y,N,;
66321,22,185686,N,Y,Y,;
66321,32,178637,Y,Y,N,;
66321,34,178637,N,Y,Y,;
66321,26,98013,Y,Y,N,;
66321,28,98013,N,Y,Y,;
66321,20,137363,Y,Y,N,;
66321,22,137363,N,Y,Y,;
66321,26,137364,Y,Y,N,;
66321,28,137364,N,Y,Y,;
66321,48,97946,Y,Y,N,;
66321,50,97946,N,Y,Y,;
66321,32,98247,Y,Y,N,;
66321,34,98247,N,Y,Y,;
66321,20,97748,Y,Y,N,;
66321,22,97748,N,Y,Y,;
66321,44,96872,Y,Y,N,;
66321,46,96872,N,Y,Y,;
66321,20,97712,Y,N,Y,;
66321,49,189419,Y,N,Y,;
66321,21,185686,Y,N,Y,;
66321,49,170449,Y,N,Y,;
66321,49,178673,Y,N,Y,;
66321,17,97556,Y,N,Y,;
66321,23,97846,Y,N,Y,;
66321,29,98093,Y,N,Y,;
66321,33,178637,Y,N,Y,;
66321,18,97614,Y,N,Y,;
66321,21,137363,Y,N,Y,;
66321,27,137364,Y,N,Y,;
66321,27,98013,Y,N,Y,;
66321,33,98247,Y,N,Y,;
66321,21,97748,Y,N,Y,;
66321,49,97946,Y,N,Y,;
66321,32,98203,Y,N,Y,;
66321,48,98144,Y,N,Y,;
66321,38,98453,Y,N,Y,;
66321,14,97390,Y,N,Y,;
66321,35,97082,Y,N,Y,;
66321,41,97369,Y,N,Y,;
66321,22,164332,Y,Y,N,;
66321,24,164332,N,Y,Y,;
66321,27,164333,Y,Y,N,;
66321,29,164333,N,Y,Y,;
66321,37,168956,Y,Y,N,;
66321,39,168956,N,Y,Y,;
66321,45,180805,Y,Y,N,;
66321,47,180805,N,Y,Y,;
66321,28,164334,Y,Y,N,;
66321,30,164334,N,Y,Y,;
66321,31,187086,Y,Y,N,;
66321,33,187086,N,Y,Y,;
66321,22,97644,Y,Y,N,;
66321,24,97644,N,Y,Y,;
66321,21,187094,Y,Y,N,;
66321,23,187094,N,Y,Y,;
66321,40,162046,Y,Y,N,;
66321,42,162046,N,Y,Y,;
66321,46,164337,Y,Y,N,;
66321,48,164337,N,Y,Y,;
66321,28,183695,Y,Y,N,;
66321,30,183695,N,Y,Y,;
66321,27,165815,Y,Y,N,;
66321,29,165815,N,Y,Y,;
66321,33,179038,Y,Y,N,;
66321,35,179038,N,Y,Y,;
66321,2,97037,Y,N,Y,;
66321,6,98630,Y,N,Y,;
66321,2,98362,Y,N,Y,;
66321,12,97215,Y,N,Y,;
66321,12,97641,Y,N,Y,;
66321,5,98588,Y,N,Y,;
66321,12,97214,Y,N,Y,;
66321,3,97933,Y,N,Y,;
66321,6,97275,Y,N,Y,;
66321,3,98433,Y,N,Y,;
66321,2,188870,Y,N,Y,;
66321,13,98141,Y,N,Y,;
66321,35,164320,Y,N,Y,;
66321,16,164318,Y,N,Y,;
66321,20,178628,Y,N,Y,;
66321,31,162522,Y,N,Y,;
66321,48,186880,Y,N,Y,;
66321,45,159098,Y,Y,N,;
66321,47,159098,N,Y,Y,;
66321,21,168955,Y,Y,N,;
66321,23,168955,N,Y,Y,;
66321,43,179039,Y,Y,N,;
66321,45,179039,N,Y,Y,;
66321,31,138250,Y,Y,N,;
66321,33,138250,N,Y,Y,;
66321,46,159098,Y,N,Y,;
66321,24,179037,Y,N,Y,;
66321,46,180806,Y,N,Y,;
66321,28,163374,Y,N,Y,;
66321,24,164319,Y,N,Y,;
66321,43,162523,Y,N,Y,;
66321,32,138250,Y,N,Y,;
66321,23,164332,Y,N,Y,;
66321,28,164333,Y,N,Y,;
66321,44,180804,Y,N,Y,;
66321,41,186878,Y,N,Y,;
66321,34,179038,Y,N,Y,;
66321,29,183695,Y,N,Y,;
66321,28,165815,Y,N,Y,;
66321,41,162046,Y,N,Y,;
66321,47,164337,Y,N,Y,;
66321,32,187086,Y,N,Y,;
66321,23,97644,Y,N,Y,;
66321,22,187094,Y,N,Y,;
66321,38,168956,Y,N,Y,;
66321,46,180805,Y,N,Y,;
66321,29,164334,Y,N,Y,;
66321,25,165463,Y,N,Y,;
66321,28,165464,Y,N,Y,;
66321,46,164324,Y,N,Y,;
66321,34,162516,Y,N,Y,;
66321,35,179036,Y,N,Y,;
66321,25,164323,Y,N,Y,;
66321,47,162047,Y,N,Y,;
66321,44,180807,Y,N,Y,;
66321,45,180808,Y,N,Y,;
66321,26,162515,Y,N,Y,;
66321,22,168955,Y,N,Y,;
66321,44,179039,Y,N,Y,;
67013,46,159098,Y,N,Y,;
67013,25,165463,Y,N,Y,;
67013,28,165464,Y,N,Y,;
67013,48,186880,Y,N,Y,;
67013,34,179038,Y,N,Y,;
67013,22,164503,Y,N,Y,;
67013,24,164319,Y,N,Y,;
67013,43,162523,Y,N,Y,;
67013,29,183695,Y,N,Y,;
67013,49,178673,Y,N,Y,;
67013,33,98247,Y,N,Y,;
67013,21,97748,Y,N,Y,;
67013,21,137363,Y,N,Y,;
67013,27,137364,Y,N,Y,;
67013,45,96872,Y,N,Y,;
67013,21,185686,Y,N,Y,;
67013,32,98203,Y,N,Y,;
67013,48,98144,Y,N,Y,;
67013,38,98453,Y,N,Y,;
67013,14,97390,Y,N,Y,;
67013,50,97146,Y,N,Y,;
67013,44,98778,Y,N,Y,;
67013,27,98013,Y,N,Y,;
67013,49,97946,Y,N,Y,;
67013,20,179908,Y,N,Y,;
67013,17,97556,Y,N,Y,;
67013,23,97846,Y,N,Y,;
67013,29,98093,Y,N,Y,;
67013,33,178637,Y,N,Y,;
67013,49,170449,Y,N,Y,;
67013,20,97712,Y,N,Y,;
67013,49,189419,Y,N,Y,;
67013,35,97082,Y,N,Y,;
67013,41,97369,Y,N,Y,;
67013,2,188870,Y,N,Y,;
67013,13,98141,Y,N,Y,;
67013,3,97933,Y,N,Y,;
67013,6,98630,Y,N,Y,;
67013,2,97037,Y,N,Y,;
67013,5,98588,Y,N,Y,;
67013,12,97641,Y,N,Y,;
67013,12,97215,Y,N,Y,;
67013,6,97275,Y,N,Y,;
67013,3,98433,Y,N,Y,;
67013,28,165815,Y,N,Y,;
67013,34,162516,Y,N,Y,;
67013,35,179036,Y,N,Y,;
67013,25,164323,Y,N,Y,;
67013,47,162047,Y,N,Y,;
67013,44,180807,Y,N,Y,;
67013,45,180808,Y,N,Y,;
67013,32,187086,Y,N,Y,;
67013,23,97644,Y,N,Y,;
67013,22,187094,Y,N,Y,;
67013,24,179037,Y,N,Y,;
67013,46,180806,Y,N,Y,;
67013,28,163374,Y,N,Y,;
67013,44,180804,Y,N,Y,;
67013,35,164320,Y,N,Y,;
67013,16,164318,Y,N,Y,;
67013,20,178628,Y,N,Y,;
67013,31,162522,Y,N,Y,;
67013,41,162046,Y,N,Y,;
67013,47,164337,Y,N,Y,;
67013,46,164324,Y,N,Y,;
67013,32,138250,Y,N,Y,;
67013,23,164332,Y,N,Y,;
67013,28,164333,Y,N,Y,;
67013,38,168956,Y,N,Y,;
67013,46,180805,Y,N,Y,;
67013,29,164334,Y,N,Y,;
67013,22,168955,Y,N,Y,;
67013,44,179039,Y,N,Y,;
67760,3,98364,N,Y,Y,;
67760,36,164405,Y,N,Y,;
67760,6,98590,N,Y,Y,;
67760,43,98776,Y,Y,N,;
67760,45,98776,N,Y,Y,;
67760,18,97615,Y,N,Y,;
67760,21,98526,Y,N,Y,;
67760,24,97889,Y,N,Y,;
67760,40,97900,Y,N,Y,;
67760,46,97991,Y,N,Y,;
67760,47,98756,Y,N,Y,;
67760,30,98137,Y,N,Y,;
67760,17,97558,Y,N,Y,;
67760,23,97848,Y,N,Y,;
67760,21,97750,Y,N,Y,;
67760,11,97132,Y,N,Y,;
67760,7,187713,Y,N,Y,;
67760,27,98014,Y,N,Y,;
67760,32,98204,Y,N,Y,;
67760,20,97715,Y,N,Y,;
67760,44,98776,Y,N,Y,;
67760,25,97259,Y,N,Y,;
67760,2,98364,Y,N,Y,;
67760,5,98590,Y,N,Y,;
67760,2,98233,Y,N,Y,;
67760,8,96862,Y,N,Y,;
67760,10,97064,Y,N,Y,;
67760,43,179034,Y,N,Y,;
67760,41,179074,Y,N,Y,;
67760,45,180719,Y,N,Y,;
67760,50,180639,Y,N,Y,;
67760,33,180766,Y,N,Y,;
67760,27,162550,Y,N,Y,;
67760,28,162517,Y,N,Y,;
67760,50,164407,Y,N,Y,;
67760,29,164403,Y,N,Y,;
67760,34,164404,Y,N,Y,;
67760,42,180811,Y,N,Y,;
67760,24,162549,Y,N,Y,;
67760,29,185495,Y,N,Y,;
67760,45,164406,Y,N,Y,;
67760,4,98590,Y,Y,N,;
67868,47,97011,Y,N,Y,;
67868,41,187972,Y,N,Y,;
67868,25,97928,Y,N,Y,;
67868,31,98171,Y,N,Y,;
67884,27,98013,Y,N,Y,;
67884,45,96872,Y,N,Y,;
67884,49,97946,Y,N,Y,;
67884,12,97215,Y,N,Y,;
67884,3,97933,Y,N,Y,;
67884,33,98247,Y,N,Y,;
67884,21,97748,Y,N,Y,;
67884,33,178637,Y,N,Y,;
67884,6,97275,Y,N,Y,;
67884,22,168955,Y,N,Y,;
67884,44,179039,Y,N,Y,;
67884,34,179038,Y,N,Y,;
67884,32,187086,Y,N,Y,;
67884,23,97644,Y,N,Y,;
67884,22,187094,Y,N,Y,;
67884,29,183695,Y,N,Y,;
67884,28,165815,Y,N,Y,;
67884,41,162046,Y,N,Y,;
67884,47,164337,Y,N,Y,;
67884,32,138250,Y,N,Y,;
67884,23,164332,Y,N,Y,;
67884,28,164333,Y,N,Y,;
67884,46,159098,Y,N,Y,;
67884,38,168956,Y,N,Y,;
67884,46,180805,Y,N,Y,;
67884,27,137364,Y,N,Y,;
67884,21,137363,Y,N,Y,;
67884,29,164334,Y,N,Y,;
67884,21,185686,Y,N,Y,;
67884,49,170449,Y,N,Y,;
68753,3,98364,N,Y,Y,;
68753,50,164407,Y,N,Y,;
68753,6,98590,N,Y,Y,;
68753,43,98776,Y,Y,N,;
68753,45,98776,N,Y,Y,;
68753,25,97259,Y,N,Y,;
68753,27,98014,Y,N,Y,;
68753,17,97558,Y,N,Y,;
68753,23,97848,Y,N,Y,;
68753,32,98204,Y,N,Y,;
68753,20,97715,Y,N,Y,;
68753,44,98776,Y,N,Y,;
68753,2,98233,Y,N,Y,;
68753,7,187713,Y,N,Y,;
68753,18,97615,Y,N,Y,;
68753,21,98526,Y,N,Y,;
68753,24,97889,Y,N,Y,;
68753,40,97900,Y,N,Y,;
68753,46,97991,Y,N,Y,;
68753,47,98756,Y,N,Y,;
68753,30,98137,Y,N,Y,;
68753,21,97750,Y,N,Y,;
68753,2,98364,Y,N,Y,;
68753,5,98590,Y,N,Y,;
68753,36,164405,Y,N,Y,;
68753,27,162550,Y,N,Y,;
68753,28,162517,Y,N,Y,;
68753,11,97132,Y,N,Y,;
68753,8,96862,Y,N,Y,;
68753,10,97064,Y,N,Y,;
68753,29,164403,Y,N,Y,;
68753,50,180639,Y,N,Y,;
68753,33,180766,Y,N,Y,;
68753,34,164404,Y,N,Y,;
68753,24,162549,Y,N,Y,;
68753,43,179034,Y,N,Y,;
68753,41,179074,Y,N,Y,;
68753,45,180719,Y,N,Y,;
68753,45,164406,Y,N,Y,;
68753,42,180811,Y,N,Y,;
68753,29,185495,Y,N,Y,;
68753,4,98590,Y,Y,N,;
68886,41,187972,Y,N,Y,;
68886,31,98171,Y,N,Y,;
68886,47,97011,Y,N,Y,;
68886,25,97928,Y,N,Y,;
69618,2,98369,Y,N,Y,;
69618,3,98435,Y,N,Y,;
69618,11,97138,Y,N,Y,;
69618,46,96904,Y,N,Y,;
69618,28,98064,Y,N,Y,;
69618,22,177938,Y,N,Y,;
69618,33,98248,Y,N,Y,;
69618,21,97753,Y,N,Y,;
69618,7,98261,Y,N,Y,;
69618,6,98662,Y,N,Y,;
69618,51,98690,Y,N,Y,;
69618,45,96874,Y,N,Y,;
69692,46,186871,Y,N,Y,;
69692,38,180802,Y,N,Y,;
69692,36,185492,Y,N,Y,;
69692,50,164540,Y,N,Y,;
69692,51,187512,Y,N,Y,;
69692,12,180799,Y,N,Y,;
69692,21,162668,Y,N,Y,;
69692,43,185490,Y,N,Y,;
69692,21,181251,Y,N,Y,;
69692,46,163379,Y,N,Y,;
69692,16,165460,Y,N,Y,;
69692,19,165462,Y,N,Y,;
69692,18,165461,Y,N,Y,;
69692,36,164548,Y,N,Y,;
69692,30,164528,Y,N,Y,;
69692,51,164531,Y,N,Y,;
69692,26,180803,Y,N,Y,;
69692,39,162521,Y,N,Y,;
69692,28,98065,Y,N,Y,;
69692,34,98284,Y,N,Y,;
69692,16,97511,Y,N,Y,;
69692,22,97796,Y,N,Y,;
69692,26,98559,Y,N,Y,;
69692,33,98248,Y,N,Y,;
69692,21,97753,Y,N,Y,;
69692,2,98369,Y,N,Y,;
69692,11,136570,Y,N,Y,;
69692,12,98413,Y,N,Y,;
69692,12,97257,Y,N,Y,;
69692,7,98459,Y,N,Y,;
69692,8,97871,Y,N,Y,;
69692,7,178642,Y,N,Y,;
69692,9,97223,Y,N,Y,;
69692,4,98520,Y,N,Y,;
69692,7,98555,Y,N,Y,;
69692,9,97004,Y,N,Y,;
69692,9,97000,Y,N,Y,;
69692,12,97217,Y,N,Y,;
69692,7,97537,Y,N,Y,;
69692,7,98097,Y,N,Y,;
69692,11,96811,Y,N,Y,;
69692,51,166096,Y,N,Y,;
69692,50,166095,Y,N,Y,;
69692,49,180814,Y,N,Y,;
69692,24,180818,Y,N,Y,;
69692,51,178635,Y,N,Y,;
69692,41,179079,Y,N,Y,;
69692,21,164550,Y,N,Y,;
69692,46,162564,Y,N,Y,;
69692,11,180799,Y,Y,N,;
69692,13,180799,N,Y,Y,;
69692,50,187512,Y,Y,N,;
69692,50,165466,Y,Y,N,;
69692,32,165465,Y,Y,N,;
69692,34,165465,N,Y,Y,;
69692,32,164529,Y,Y,N,;
69692,34,164529,N,Y,Y,;
69692,45,186871,Y,Y,N,;
69692,47,186871,N,Y,Y,;
69692,8,96864,Y,N,Y,;
69692,10,97065,Y,N,Y,;
69692,6,98663,Y,N,Y,;
69692,2,98208,Y,N,Y,;
69692,11,98015,Y,N,Y,;
69692,2,98561,Y,N,Y,;
69692,34,180800,Y,N,Y,;
69692,51,164541,Y,N,Y,;
69692,35,180801,Y,N,Y,;
69692,25,163380,Y,N,Y,;
69692,51,165466,Y,N,Y,;
69692,33,165465,Y,N,Y,;
69692,33,180786,Y,N,Y,;
69692,33,164529,Y,N,Y,;
69692,43,186873,Y,N,Y,;
69692,21,180784,Y,N,Y,;
69692,33,170280,Y,N,Y,;
69692,36,179313,Y,N,Y,;
69692,28,180815,Y,N,Y,;
69692,43,185428,Y,N,Y,;
69692,3,98208,N,Y,Y,;
69692,10,98015,Y,Y,N,;
69692,12,98015,N,Y,Y,;
69692,11,97257,Y,Y,N,;
69692,13,97257,N,Y,Y,;
69692,13,97394,Y,Y,N,;
69692,11,98413,Y,Y,N,;
69692,13,98413,N,Y,Y,;
69692,6,178642,Y,Y,N,;
69692,8,178642,N,Y,Y,;
69692,8,97223,Y,Y,N,;
69692,10,97223,N,Y,Y,;
69692,8,97000,Y,Y,N,;
69692,10,97000,N,Y,Y,;
69692,3,189811,N,Y,Y,;
69692,8,106130,Y,Y,N,;
69692,10,106130,N,Y,Y,;
69692,6,97867,Y,Y,N,;
69692,8,97867,N,Y,Y,;
69692,25,98559,Y,Y,N,;
69692,27,98559,N,Y,Y,;
69692,35,98388,Y,Y,N,;
69692,37,98388,N,Y,Y,;
69692,17,97617,Y,Y,N,;
69692,19,97617,N,Y,Y,;
69692,23,97891,Y,Y,N,;
69692,25,97891,N,Y,Y,;
69692,15,97394,N,Y,Y,;
69692,16,97564,Y,Y,N,;
69692,18,97564,N,Y,Y,;
69692,41,98685,Y,Y,N,;
69692,43,98685,N,Y,Y,;
69692,32,98205,Y,N,Y,;
69692,38,98454,Y,N,Y,;
69692,19,97668,Y,N,Y,;
69692,25,97929,Y,N,Y,;
69692,45,96874,Y,N,Y,;
69692,38,187227,Y,N,Y,;
69692,37,98390,Y,N,Y,;
69692,42,98685,Y,N,Y,;
69692,17,97564,Y,N,Y,;
69692,14,97394,Y,N,Y,;
69692,47,97816,Y,N,Y,;
69692,21,97751,Y,N,Y,;
69692,15,97456,Y,N,Y,;
69692,51,97184,Y,N,Y,;
69692,45,96873,Y,N,Y,;
69692,11,97138,Y,N,Y,;
69692,9,106130,Y,N,Y,;
69692,2,189811,Y,N,Y,;
69692,2,98367,Y,N,Y,;
69692,7,97867,Y,N,Y,;
69692,18,97617,Y,N,Y,;
69692,24,97891,Y,N,Y,;
69692,36,98388,Y,N,Y,;
69753,34,179038,Y,N,Y,;
69753,25,165463,Y,N,Y,;
69753,28,165464,Y,N,Y,;
69753,44,180804,Y,N,Y,;
69753,41,162046,Y,N,Y,;
69753,47,164337,Y,N,Y,;
69753,32,138250,Y,N,Y,;
69753,23,164332,Y,N,Y,;
69753,28,164333,Y,N,Y,;
69753,33,98247,Y,N,Y,;
69753,21,97748,Y,N,Y,;
69753,32,98203,Y,N,Y,;
69753,48,98144,Y,N,Y,;
69753,38,98453,Y,N,Y,;
69753,14,97390,Y,N,Y,;
69753,49,189419,Y,N,Y,;
69753,20,179908,Y,N,Y,;
69753,49,170449,Y,N,Y,;
69753,50,97146,Y,N,Y,;
69753,44,98778,Y,N,Y,;
69753,17,97556,Y,N,Y,;
69753,23,97846,Y,N,Y,;
69753,29,98093,Y,N,Y,;
69753,6,98630,Y,N,Y,;
