FACILITY_ID,FAC_CHANNEL,COUNTRY,TOWER_ID,SERVICE_POPULATION,
98258,23,CA                  ,50265,                  ,
98264,6,CA                  ,50542,                  ,
98268,34,CA                  ,50211,                  ,
98276,34,CA                  ,50703,                  ,
98318,35,CA                  ,50476,                  ,
98319,35,CA                  ,50644,                  ,
98334,2,CA                  ,50125,                  ,
98335,2,CA                  ,50138,                  ,
98336,2,CA                  ,50054,                  ,
98337,2,CA                  ,50280,                  ,
98338,2,CA                  ,50271,                  ,
98339,2,CA                  ,50237,                  ,
98342,2,CA                  ,50675,                  ,
98343,2,CA                  ,50457,                  ,
98345,2,CA                  ,50731,                  ,
98346,2,CA                  ,50743,                  ,
98347,2,CA                  ,50621,                  ,
98348,2,CA                  ,50393,                  ,
98349,2,CA                  ,50435,                  ,
98350,2,CA                  ,50379,                  ,
98352,2,CA                  ,50519,                  ,
98353,2,CA                  ,50422,                  ,
98354,2,CA                  ,50693,                  ,
98358,2,CA                  ,50644,                  ,
98359,2,CA                  ,50568,                  ,
98360,2,CA                  ,50224,                  ,
98363,2,MX                  ,80104,                  ,
98364,2,MX                  ,80048,                  ,
98366,2,MX                  ,80155,                  ,
98367,2,MX                  ,80166,                  ,
98368,2,MX                  ,80038,                  ,
98369,2,MX                  ,80132,                  ,
98370,45,CA                  ,50698,                  ,
98395,6,CA                  ,50405,                  ,
98402,3,CA                  ,50317,                  ,
98403,3,CA                  ,50278,                  ,
98405,3,CA                  ,50304,                  ,
98406,3,CA                  ,50294,                  ,
98407,3,CA                  ,50287,                  ,
98408,3,CA                  ,50117,                  ,
98410,3,CA                  ,50050,                  ,
98414,3,CA                  ,50161,                  ,
98415,3,CA                  ,50370,                  ,
98416,3,CA                  ,50511,                  ,
98417,3,CA                  ,50586,                  ,
98418,3,CA                  ,50740,                  ,
98419,3,CA                  ,50764,                  ,
98420,3,CA                  ,50706,                  ,
98421,3,CA                  ,50523,                  ,
98422,3,CA                  ,50431,                  ,
98423,3,CA                  ,50489,                  ,
98424,3,CA                  ,50493,                  ,
98425,3,CA                  ,50551,                  ,
98426,3,CA                  ,50582,                  ,
98427,3,CA                  ,50463,                  ,
98428,3,CA                  ,50254,                  ,
98429,3,CA                  ,50340,                  ,
98431,3,CA                  ,50143,                  ,
98433,3,MX                  ,80017,                  ,
98434,3,MX                  ,80138,                  ,
98442,4,CA                  ,50103,                  ,
98469,29,CA                  ,50643,                  ,
98474,44,CA                  ,50381,                  ,
98484,39,CA                  ,50341,                  ,
98486,8,CA                  ,50480,                  ,
98488,4,CA                  ,50130,                  ,
98489,4,CA                  ,50330,                  ,
98491,4,CA                  ,50208,                  ,
98492,4,CA                  ,50056,                  ,
98493,4,CA                  ,50187,                  ,
98494,4,CA                  ,50184,                  ,
98496,4,CA                  ,50358,                  ,
98498,4,CA                  ,50247,                  ,
98501,4,CA                  ,50465,                  ,
98502,4,CA                  ,50503,                  ,
98503,4,CA                  ,50669,                  ,
98504,4,CA                  ,50689,                  ,
98506,4,CA                  ,50389,                  ,
98507,4,CA                  ,50541,                  ,
98508,4,CA                  ,50626,                  ,
98509,4,CA                  ,50422,                  ,
98511,4,CA                  ,50591,                  ,
98512,4,CA                  ,50569,                  ,
98513,4,CA                  ,50635,                  ,
98515,4,CA                  ,50109,                  ,
98516,4,CA                  ,50220,                  ,
98517,4,MX                  ,80104,                  ,
98519,4,MX                  ,80156,                  ,
98528,6,CA                  ,50479,                  ,
98529,5,CA                  ,50691,                  ,
98543,40,CA                  ,50477,                  ,
98565,5,CA                  ,50303,                  ,
98566,5,CA                  ,50280,                  ,
98567,5,CA                  ,50118,                  ,
98568,5,CA                  ,50053,                  ,
98569,5,CA                  ,50358,                  ,
98571,5,CA                  ,50166,                  ,
98574,5,CA                  ,50672,                  ,
98575,5,CA                  ,50740,                  ,
98576,5,CA                  ,50415,                  ,
98577,5,CA                  ,50390,                  ,
98578,5,CA                  ,50612,                  ,
